@relation output

@attribute WMC numeric
@attribute RFC numeric
@attribute fixingRevisions numeric

@data
2.0, 33.0, 79.0
0.0, 19.0, 96.0
0.0, 33.0, 81.0
0.0, 47.0, 66.0
21.0, 87.0, 7.0
22.0, 82.0, 11.0
0.0, 9.0, 109.0
0.0, 20.0, 95.0
0.0, 34.0, 80.0
0.0, 48.0, 65.0
5.0, 50.0, 62.0
6.0, 44.0, 67.0
35.0, 76.0, 3.0
22.0, 86.0, 7.0
49.0, 62.0, 2.0
0.0, 7.0, 109.0
0.0, 14.0, 104.0
0.0, 14.0, 104.0
0.0, 21.0, 94.0
0.0, 35.0, 79.0
0.0, 49.0, 64.0
0.0, 17.0, 101.0
22.0, 91.0, 2.0
0.0, 18.0, 100.0
0.0, 22.0, 93.0
0.0, 20.0, 98.0
0.0, 20.0, 98.0
0.0, 50.0, 63.0
0.0, 21.0, 97.0
3.0, 37.0, 74.0
0.0, 22.0, 96.0
0.0, 22.0, 96.0
2.0, 23.0, 90.0
6.0, 55.0, 56.0
0.0, 23.0, 95.0
23.0, 91.0, 1.0
2.0, 12.0, 104.0
0.0, 23.0, 92.0
2.0, 13.0, 103.0
2.0, 13.0, 103.0
0.0, 25.0, 93.0
0.0, 25.0, 93.0
1.0, 19.0, 98.0
0.0, 51.0, 62.0
10.0, 34.0, 73.0
0.0, 26.0, 92.0
0.0, 26.0, 92.0
38.0, 73.0, 3.0
0.0, 28.0, 90.0
0.0, 28.0, 90.0
0.0, 29.0, 89.0
0.0, 29.0, 89.0
52.0, 60.0, 1.0
0.0, 30.0, 88.0
0.0, 30.0, 88.0
1.0, 24.0, 93.0
52.0, 61.0, 0.0
3.0, 11.0, 102.0
0.0, 31.0, 87.0
0.0, 31.0, 87.0
0.0, 32.0, 86.0
0.0, 32.0, 86.0
11.0, 35.0, 71.0
2.0, 39.0, 73.0
0.0, 33.0, 85.0
0.0, 33.0, 85.0
1.0, 27.0, 90.0
1.0, 27.0, 90.0
0.0, 34.0, 84.0
0.0, 34.0, 84.0
0.0, 25.0, 90.0
0.0, 35.0, 83.0
1.0, 29.0, 88.0
1.0, 29.0, 88.0
4.0, 11.0, 103.0
4.0, 26.0, 85.0
0.0, 36.0, 82.0
0.0, 36.0, 82.0
27.0, 80.0, 8.0
0.0, 37.0, 81.0
0.0, 37.0, 81.0
0.0, 38.0, 80.0
0.0, 38.0, 80.0
0.0, 39.0, 79.0
0.0, 39.0, 79.0
25.0, 26.0, 65.0
54.0, 58.0, 1.0
0.0, 40.0, 74.0
0.0, 40.0, 78.0
0.0, 54.0, 59.0
0.0, 41.0, 77.0
0.0, 41.0, 77.0
29.0, 73.0, 13.0
2.0, 13.0, 101.0
0.0, 43.0, 75.0
0.0, 43.0, 75.0
4.0, 19.0, 95.0
27.0, 87.0, 1.0
0.0, 44.0, 74.0
0.0, 44.0, 74.0
0.0, 27.0, 88.0
0.0, 41.0, 73.0
0.0, 45.0, 73.0
0.0, 55.0, 58.0
3.0, 14.0, 99.0
0.0, 46.0, 72.0
0.0, 46.0, 72.0
1.0, 40.0, 77.0
2.0, 34.0, 82.0
147.0, 423.0, 8.0
0.0, 47.0, 71.0
0.0, 47.0, 71.0
0.0, 48.0, 70.0
0.0, 48.0, 70.0
4.0, 24.0, 90.0
1.0, 42.0, 75.0
28.0, 86.0, 1.0
0.0, 49.0, 69.0
0.0, 49.0, 69.0
5.0, 29.0, 81.0
0.0, 42.0, 72.0
0.0, 50.0, 68.0
0.0, 50.0, 68.0
0.0, 56.0, 57.0
0.0, 51.0, 67.0
0.0, 51.0, 67.0
1.0, 45.0, 72.0
0.0, 52.0, 66.0
0.0, 52.0, 66.0
3.0, 34.0, 81.0
3.0, 34.0, 81.0
1.0, 15.0, 100.0
0.0, 53.0, 65.0
29.0, 85.0, 1.0
0.0, 15.0, 101.0
0.0, 54.0, 64.0
0.0, 54.0, 64.0
5.0, 24.0, 89.0
1.0, 48.0, 69.0
1.0, 48.0, 69.0
0.0, 29.0, 86.0
4.0, 16.0, 96.0
1.0, 49.0, 68.0
0.0, 55.0, 63.0
0.0, 55.0, 63.0
2.0, 43.0, 73.0
2.0, 43.0, 73.0
2.0, 44.0, 72.0
2.0, 44.0, 72.0
0.0, 56.0, 62.0
0.0, 56.0, 62.0
3.0, 39.0, 76.0
0.0, 57.0, 61.0
2.0, 45.0, 71.0
2.0, 45.0, 71.0
20.0, 75.0, 21.0
2.0, 115.0, 0.0
0.0, 16.0, 100.0
0.0, 59.0, 59.0
0.0, 59.0, 59.0
0.0, 30.0, 85.0
0.0, 44.0, 70.0
31.0, 81.0, 3.0
1.0, 56.0, 61.0
1.0, 56.0, 61.0
7.0, 20.0, 91.0
1.0, 57.0, 60.0
0.0, 17.0, 99.0
0.0, 31.0, 84.0
0.0, 45.0, 69.0
4.0, 41.0, 73.0
4.0, 41.0, 73.0
5.0, 35.0, 78.0
4.0, 42.0, 72.0
3.0, 48.0, 67.0
32.0, 81.0, 2.0
5.0, 38.0, 75.0
32.0, 82.0, 1.0
18.0, 98.0, 0.0
0.0, 46.0, 68.0
0.0, 275.0, 294.0
20.0, 89.0, 7.0
33.0, 81.0, 1.0
0.0, 33.0, 82.0
4.0, 34.0, 77.0
34.0, 78.0, 3.0
8.0, 29.0, 81.0
35.0, 73.0, 7.0
1.0, 20.0, 95.0
34.0, 80.0, 1.0
0.0, 20.0, 96.0
0.0, 34.0, 81.0
4.0, 21.0, 91.0
0.0, 12.0, 107.0
10.0, 17.0, 90.0
7.0, 40.0, 71.0
0.0, 14.0, 105.0
1.0, 21.0, 94.0
0.0, 21.0, 95.0
0.0, 35.0, 80.0
0.0, 49.0, 65.0
12.0, 15.0, 91.0
0.0, 19.0, 100.0
0.0, 19.0, 100.0
0.0, 22.0, 94.0
0.0, 36.0, 79.0
0.0, 50.0, 64.0
0.0, 22.0, 97.0
0.0, 22.0, 97.0
23.0, 90.0, 3.0
0.0, 23.0, 96.0
0.0, 23.0, 96.0
23.0, 91.0, 2.0
0.0, 24.0, 95.0
0.0, 24.0, 95.0
23.0, 92.0, 1.0
0.0, 25.0, 94.0
0.0, 25.0, 94.0
0.0, 23.0, 93.0
0.0, 37.0, 78.0
51.0, 63.0, 0.0
26.0, 77.0, 13.0
38.0, 74.0, 3.0
52.0, 59.0, 3.0
1.0, 24.0, 91.0
0.0, 30.0, 89.0
0.0, 30.0, 89.0
24.0, 92.0, 0.0
0.0, 38.0, 77.0
0.0, 31.0, 88.0
0.0, 31.0, 88.0
0.0, 52.0, 62.0
0.0, 34.0, 85.0
0.0, 34.0, 85.0
2.0, 22.0, 95.0
2.0, 22.0, 95.0
27.0, 78.0, 11.0
1.0, 39.0, 75.0
0.0, 25.0, 91.0
0.0, 36.0, 83.0
4.0, 26.0, 86.0
1.0, 31.0, 87.0
1.0, 31.0, 87.0
27.0, 81.0, 8.0
0.0, 38.0, 81.0
0.0, 38.0, 81.0
0.0, 39.0, 80.0
1.0, 26.0, 89.0
4.0, 16.0, 99.0
0.0, 40.0, 79.0
0.0, 26.0, 90.0
0.0, 40.0, 75.0
1.0, 35.0, 83.0
0.0, 41.0, 78.0
0.0, 54.0, 60.0
1.0, 36.0, 82.0
0.0, 42.0, 77.0
0.0, 42.0, 77.0
4.0, 55.0, 55.0
0.0, 43.0, 76.0
0.0, 43.0, 76.0
3.0, 25.0, 91.0
3.0, 25.0, 91.0
11.0, 46.0, 61.0
0.0, 44.0, 75.0
0.0, 44.0, 75.0
2.0, 32.0, 85.0
2.0, 32.0, 85.0
0.0, 45.0, 74.0
0.0, 45.0, 74.0
1.0, 39.0, 79.0
1.0, 55.0, 58.0
0.0, 41.0, 74.0
0.0, 46.0, 73.0
0.0, 46.0, 73.0
0.0, 55.0, 59.0
3.0, 30.0, 86.0
3.0, 30.0, 86.0
1.0, 43.0, 75.0
0.0, 49.0, 70.0
0.0, 49.0, 70.0
1.0, 28.0, 87.0
14.0, 103.0, 0.0
0.0, 28.0, 88.0
0.0, 42.0, 73.0
0.0, 51.0, 68.0
0.0, 51.0, 68.0
0.0, 56.0, 58.0
43.0, 68.0, 4.0
29.0, 84.0, 3.0
2.0, 15.0, 100.0
0.0, 53.0, 66.0
0.0, 53.0, 66.0
1.0, 15.0, 101.0
0.0, 54.0, 65.0
0.0, 54.0, 65.0
1.0, 29.0, 86.0
0.0, 55.0, 64.0
0.0, 55.0, 64.0
2.0, 43.0, 74.0
0.0, 29.0, 87.0
5.0, 44.0, 66.0
0.0, 56.0, 63.0
0.0, 56.0, 63.0
57.0, 57.0, 0.0
18.0, 86.0, 13.0
2.0, 16.0, 99.0
0.0, 58.0, 61.0
0.0, 58.0, 61.0
2.0, 30.0, 84.0
44.0, 70.0, 1.0
0.0, 30.0, 86.0
1.0, 55.0, 63.0
1.0, 55.0, 63.0
2.0, 17.0, 98.0
1.0, 57.0, 61.0
2.0, 51.0, 66.0
31.0, 83.0, 2.0
2.0, 45.0, 68.0
1.0, 45.0, 69.0
0.0, 31.0, 85.0
0.0, 45.0, 70.0
5.0, 36.0, 78.0
22.0, 72.0, 23.0
3.0, 46.0, 66.0
2.0, 56.0, 61.0
275.0, 294.0, 1.0
1.0, 32.0, 83.0
18.0, 99.0, 0.0
0.0, 32.0, 84.0
0.0, 46.0, 69.0
47.0, 64.0, 4.0
33.0, 80.0, 3.0
7.0, 31.0, 81.0
7.0, 31.0, 81.0
34.0, 75.0, 7.0
0.0, 33.0, 83.0
0.0, 47.0, 68.0
6.0, 40.0, 73.0
34.0, 79.0, 3.0
2.0, 48.0, 65.0
34.0, 81.0, 1.0
20.0, 97.0, 0.0
0.0, 34.0, 82.0
0.0, 48.0, 67.0
4.0, 35.0, 77.0
0.0, 13.0, 107.0
3.0, 35.0, 78.0
0.0, 14.0, 106.0
0.0, 14.0, 106.0
7.0, 41.0, 71.0
35.0, 79.0, 2.0
0.0, 7.0, 111.0
0.0, 21.0, 96.0
0.0, 35.0, 81.0
0.0, 17.0, 103.0
49.0, 66.0, 0.0
25.0, 74.0, 18.0
3.0, 36.0, 77.0
0.0, 19.0, 101.0
0.0, 19.0, 101.0
0.0, 20.0, 100.0
8.0, 41.0, 70.0
36.0, 79.0, 1.0
0.0, 22.0, 95.0
0.0, 36.0, 80.0
0.0, 22.0, 98.0
0.0, 22.0, 98.0
0.0, 50.0, 65.0
10.0, 31.0, 78.0
0.0, 23.0, 97.0
0.0, 23.0, 97.0
0.0, 24.0, 96.0
1.0, 19.0, 100.0
1.0, 19.0, 100.0
1.0, 23.0, 93.0
0.0, 26.0, 94.0
0.0, 26.0, 94.0
0.0, 23.0, 94.0
0.0, 37.0, 79.0
0.0, 27.0, 93.0
0.0, 27.0, 93.0
0.0, 51.0, 64.0
0.0, 28.0, 92.0
0.0, 29.0, 91.0
0.0, 29.0, 91.0
0.0, 30.0, 90.0
0.0, 31.0, 89.0
0.0, 31.0, 89.0
0.0, 24.0, 93.0
0.0, 38.0, 78.0
0.0, 52.0, 63.0
0.0, 33.0, 87.0
0.0, 33.0, 87.0
12.0, 30.0, 77.0
0.0, 34.0, 86.0
0.0, 34.0, 86.0
0.0, 35.0, 85.0
0.0, 35.0, 85.0
0.0, 36.0, 84.0
0.0, 36.0, 84.0
53.0, 61.0, 1.0
0.0, 37.0, 83.0
0.0, 37.0, 83.0
2.0, 25.0, 93.0
0.0, 53.0, 62.0
0.0, 38.0, 82.0
27.0, 82.0, 8.0
0.0, 39.0, 81.0
0.0, 39.0, 81.0
0.0, 40.0, 80.0
0.0, 40.0, 80.0
28.0, 78.0, 11.0
0.0, 12.0, 106.0
0.0, 41.0, 79.0
0.0, 41.0, 79.0
1.0, 35.0, 84.0
10.0, 28.0, 79.0
0.0, 40.0, 76.0
0.0, 42.0, 78.0
54.0, 61.0, 0.0
0.0, 43.0, 77.0
0.0, 43.0, 77.0
4.0, 19.0, 97.0
2.0, 13.0, 103.0
0.0, 44.0, 76.0
0.0, 44.0, 76.0
5.0, 14.0, 101.0
270.0, 299.0, 2.0
2.0, 41.0, 73.0
0.0, 45.0, 75.0
0.0, 46.0, 74.0
0.0, 46.0, 74.0
0.0, 27.0, 90.0
0.0, 47.0, 73.0
0.0, 47.0, 73.0
4.0, 23.0, 93.0
0.0, 55.0, 60.0
0.0, 48.0, 72.0
0.0, 48.0, 72.0
0.0, 49.0, 71.0
0.0, 49.0, 71.0
2.0, 37.0, 81.0
0.0, 50.0, 70.0
0.0, 50.0, 70.0
2.0, 38.0, 80.0
13.0, 41.0, 65.0
0.0, 14.0, 104.0
0.0, 51.0, 69.0
0.0, 51.0, 69.0
1.0, 45.0, 74.0
1.0, 45.0, 74.0
0.0, 28.0, 89.0
0.0, 52.0, 68.0
0.0, 52.0, 68.0
2.0, 40.0, 78.0
56.0, 59.0, 0.0
0.0, 53.0, 67.0
4.0, 30.0, 86.0
4.0, 30.0, 86.0
22.0, 33.0, 62.0
0.0, 55.0, 65.0
0.0, 55.0, 65.0
2.0, 43.0, 75.0
2.0, 43.0, 75.0
30.0, 81.0, 6.0
0.0, 15.0, 103.0
0.0, 56.0, 64.0
0.0, 56.0, 64.0
0.0, 29.0, 88.0
0.0, 57.0, 63.0
0.0, 57.0, 63.0
57.0, 58.0, 0.0
0.0, 58.0, 62.0
0.0, 58.0, 62.0
8.0, 31.0, 78.0
0.0, 60.0, 60.0
0.0, 60.0, 60.0
0.0, 30.0, 87.0
0.0, 44.0, 72.0
2.0, 50.0, 68.0
31.0, 84.0, 2.0
1.0, 45.0, 70.0
0.0, 31.0, 86.0
0.0, 45.0, 71.0
5.0, 39.0, 76.0
46.0, 68.0, 2.0
0.0, 2.0, 119.0
0.0, 2.0, 119.0
1.0, 46.0, 69.0
0.0, 32.0, 85.0
0.0, 46.0, 70.0
10.0, 12.0, 98.0
6.0, 38.0, 76.0
6.0, 20.0, 92.0
6.0, 34.0, 77.0
1.0, 47.0, 68.0
33.0, 84.0, 0.0
48.0, 63.0, 5.0
36.0, 68.0, 13.0
34.0, 82.0, 1.0
0.0, 20.0, 98.0
0.0, 34.0, 83.0
0.0, 13.0, 108.0
0.0, 48.0, 68.0
35.0, 79.0, 3.0
8.0, 36.0, 76.0
12.0, 13.0, 95.0
1.0, 49.0, 66.0
0.0, 49.0, 67.0
36.0, 77.0, 4.0
3.0, 36.0, 78.0
0.0, 20.0, 101.0
0.0, 20.0, 101.0
1.0, 14.0, 106.0
2.0, 36.0, 79.0
0.0, 22.0, 96.0
0.0, 36.0, 81.0
0.0, 50.0, 66.0
0.0, 25.0, 96.0
0.0, 25.0, 96.0
2.0, 23.0, 93.0
1.0, 20.0, 100.0
0.0, 26.0, 95.0
23.0, 94.0, 1.0
0.0, 27.0, 94.0
1.0, 51.0, 64.0
0.0, 37.0, 80.0
0.0, 28.0, 93.0
0.0, 28.0, 93.0
0.0, 51.0, 65.0
24.0, 91.0, 3.0
0.0, 30.0, 91.0
0.0, 30.0, 91.0
0.0, 31.0, 90.0
0.0, 31.0, 90.0
0.0, 32.0, 89.0
0.0, 32.0, 89.0
24.0, 94.0, 0.0
0.0, 38.0, 79.0
0.0, 33.0, 88.0
0.0, 33.0, 88.0
0.0, 52.0, 64.0
1.0, 28.0, 92.0
0.0, 34.0, 87.0
0.0, 34.0, 87.0
26.0, 84.0, 8.0
0.0, 35.0, 86.0
0.0, 35.0, 86.0
0.0, 36.0, 85.0
0.0, 36.0, 85.0
25.0, 92.0, 1.0
0.0, 37.0, 84.0
0.0, 37.0, 84.0
0.0, 25.0, 93.0
14.0, 14.0, 91.0
0.0, 38.0, 83.0
0.0, 38.0, 83.0
53.0, 63.0, 0.0
0.0, 39.0, 82.0
15.0, 18.0, 87.0
0.0, 40.0, 81.0
0.0, 40.0, 81.0
0.0, 41.0, 80.0
1.0, 40.0, 76.0
0.0, 42.0, 79.0
0.0, 42.0, 79.0
0.0, 26.0, 92.0
0.0, 40.0, 77.0
0.0, 43.0, 78.0
0.0, 54.0, 62.0
0.0, 44.0, 77.0
0.0, 44.0, 77.0
27.0, 88.0, 3.0
3.0, 41.0, 73.0
1.0, 39.0, 81.0
6.0, 14.0, 99.0
0.0, 46.0, 75.0
0.0, 46.0, 75.0
1.0, 27.0, 90.0
0.0, 13.0, 106.0
0.0, 48.0, 73.0
0.0, 48.0, 73.0
1.0, 42.0, 78.0
0.0, 55.0, 61.0
0.0, 49.0, 72.0
0.0, 49.0, 72.0
2.0, 37.0, 82.0
3.0, 28.0, 87.0
1.0, 44.0, 76.0
11.0, 44.0, 62.0
0.0, 28.0, 90.0
0.0, 42.0, 75.0
1.0, 47.0, 73.0
0.0, 53.0, 68.0
0.0, 53.0, 68.0
0.0, 56.0, 60.0
0.0, 54.0, 67.0
0.0, 54.0, 67.0
30.0, 80.0, 8.0
2.0, 43.0, 76.0
1.0, 49.0, 71.0
1.0, 49.0, 71.0
0.0, 55.0, 66.0
0.0, 55.0, 66.0
0.0, 56.0, 65.0
0.0, 56.0, 65.0
1.0, 29.0, 88.0
0.0, 57.0, 64.0
0.0, 57.0, 64.0
0.0, 29.0, 89.0
0.0, 43.0, 74.0
4.0, 34.0, 83.0
0.0, 57.0, 59.0
0.0, 59.0, 62.0
0.0, 59.0, 62.0
30.0, 87.0, 1.0
0.0, 16.0, 103.0
1.0, 56.0, 64.0
3.0, 44.0, 74.0
3.0, 44.0, 74.0
0.0, 30.0, 88.0
0.0, 58.0, 58.0
6.0, 28.0, 87.0
31.0, 85.0, 2.0
5.0, 36.0, 80.0
2.0, 55.0, 64.0
0.0, 31.0, 87.0
0.0, 45.0, 72.0
2.0, 18.0, 99.0
9.0, 16.0, 96.0
33.0, 78.0, 7.0
5.0, 41.0, 75.0
32.0, 85.0, 1.0
18.0, 101.0, 0.0
0.0, 32.0, 86.0
0.0, 46.0, 71.0
19.0, 29.0, 72.0
5.0, 45.0, 71.0
20.0, 24.0, 76.0
33.0, 84.0, 1.0
0.0, 19.0, 100.0
7.0, 35.0, 79.0
0.0, 33.0, 85.0
0.0, 47.0, 70.0
3.0, 34.0, 81.0
21.0, 91.0, 7.0
1.0, 6.0, 113.0
48.0, 67.0, 2.0
36.0, 71.0, 11.0
20.0, 99.0, 0.0
0.0, 34.0, 84.0
4.0, 21.0, 94.0
21.0, 97.0, 1.0
0.0, 18.0, 104.0
0.0, 18.0, 104.0
1.0, 49.0, 67.0
0.0, 19.0, 103.0
0.0, 19.0, 103.0
0.0, 49.0, 68.0
0.0, 20.0, 102.0
0.0, 21.0, 101.0
1.0, 15.0, 106.0
2.0, 22.0, 95.0
38.0, 69.0, 11.0
0.0, 22.0, 97.0
0.0, 36.0, 82.0
50.0, 67.0, 0.0
23.0, 93.0, 3.0
26.0, 76.0, 17.0
37.0, 80.0, 1.0
0.0, 23.0, 96.0
0.0, 37.0, 81.0
0.0, 29.0, 93.0
0.0, 29.0, 93.0
51.0, 66.0, 0.0
0.0, 30.0, 92.0
0.0, 30.0, 92.0
0.0, 32.0, 90.0
0.0, 32.0, 90.0
0.0, 33.0, 89.0
0.0, 33.0, 89.0
0.0, 24.0, 95.0
0.0, 38.0, 80.0
0.0, 34.0, 88.0
0.0, 52.0, 65.0
0.0, 35.0, 87.0
0.0, 35.0, 87.0
3.0, 25.0, 91.0
0.0, 36.0, 86.0
0.0, 36.0, 86.0
0.0, 37.0, 85.0
25.0, 93.0, 1.0
39.0, 78.0, 1.0
0.0, 25.0, 94.0
0.0, 39.0, 79.0
0.0, 53.0, 64.0
0.0, 40.0, 82.0
0.0, 40.0, 82.0
26.0, 90.0, 3.0
0.0, 41.0, 81.0
0.0, 42.0, 80.0
0.0, 43.0, 79.0
14.0, 28.0, 79.0
1.0, 38.0, 83.0
1.0, 38.0, 83.0
0.0, 44.0, 78.0
0.0, 44.0, 78.0
4.0, 41.0, 73.0
1.0, 39.0, 82.0
11.0, 48.0, 62.0
0.0, 46.0, 76.0
0.0, 46.0, 76.0
4.0, 22.0, 96.0
0.0, 48.0, 74.0
0.0, 48.0, 74.0
28.0, 86.0, 5.0
0.0, 41.0, 77.0
0.0, 49.0, 73.0
2.0, 37.0, 83.0
55.0, 62.0, 0.0
0.0, 50.0, 72.0
0.0, 50.0, 72.0
2.0, 38.0, 82.0
28.0, 88.0, 3.0
0.0, 51.0, 71.0
0.0, 51.0, 71.0
22.0, 32.0, 65.0
1.0, 46.0, 75.0
0.0, 14.0, 106.0
0.0, 53.0, 69.0
0.0, 53.0, 69.0
5.0, 23.0, 94.0
28.0, 91.0, 0.0
0.0, 54.0, 68.0
1.0, 48.0, 73.0
0.0, 56.0, 61.0
4.0, 43.0, 71.0
4.0, 31.0, 87.0
30.0, 81.0, 8.0
2.0, 44.0, 76.0
2.0, 44.0, 76.0
0.0, 56.0, 66.0
0.0, 56.0, 66.0
31.0, 76.0, 12.0
2.0, 43.0, 73.0
0.0, 57.0, 65.0
0.0, 57.0, 65.0
29.0, 89.0, 1.0
1.0, 43.0, 74.0
0.0, 29.0, 90.0
0.0, 43.0, 75.0
0.0, 59.0, 63.0
0.0, 59.0, 63.0
0.0, 57.0, 60.0
3.0, 30.0, 86.0
3.0, 43.0, 76.0
7.0, 31.0, 81.0
2.0, 44.0, 72.0
0.0, 2.0, 119.0
1.0, 44.0, 73.0
0.0, 30.0, 89.0
0.0, 44.0, 74.0
0.0, 58.0, 59.0
1.0, 60.0, 61.0
2.0, 45.0, 71.0
5.0, 37.0, 80.0
1.0, 31.0, 87.0
2.0, 56.0, 64.0
0.0, 31.0, 88.0
5.0, 46.0, 67.0
21.0, 81.0, 18.0
2.0, 32.0, 85.0
32.0, 87.0, 0.0
0.0, 46.0, 72.0
5.0, 45.0, 72.0
33.0, 83.0, 3.0
3.0, 47.0, 68.0
6.0, 40.0, 76.0
1.0, 19.0, 100.0
0.0, 19.0, 101.0
33.0, 86.0, 0.0
0.0, 47.0, 71.0
34.0, 81.0, 4.0
7.0, 21.0, 92.0
34.0, 83.0, 2.0
0.0, 14.0, 109.0
1.0, 48.0, 69.0
0.0, 34.0, 85.0
0.0, 48.0, 70.0
0.0, 17.0, 106.0
0.0, 17.0, 106.0
0.0, 19.0, 104.0
0.0, 19.0, 104.0
0.0, 21.0, 99.0
0.0, 35.0, 84.0
0.0, 20.0, 103.0
0.0, 20.0, 103.0
0.0, 49.0, 69.0
1.0, 15.0, 107.0
0.0, 22.0, 101.0
0.0, 22.0, 101.0
9.0, 37.0, 76.0
0.0, 23.0, 100.0
0.0, 23.0, 100.0
23.0, 91.0, 6.0
0.0, 8.0, 113.0
0.0, 24.0, 99.0
0.0, 24.0, 99.0
0.0, 22.0, 98.0
0.0, 25.0, 98.0
0.0, 25.0, 98.0
0.0, 50.0, 68.0
0.0, 26.0, 97.0
0.0, 26.0, 97.0
0.0, 27.0, 96.0
0.0, 27.0, 96.0
51.0, 64.0, 3.0
0.0, 28.0, 95.0
0.0, 28.0, 95.0
0.0, 29.0, 94.0
0.0, 29.0, 94.0
0.0, 23.0, 97.0
0.0, 51.0, 67.0
0.0, 31.0, 92.0
0.0, 31.0, 92.0
0.0, 10.0, 111.0
0.0, 34.0, 89.0
0.0, 34.0, 89.0
1.0, 52.0, 65.0
0.0, 38.0, 81.0
0.0, 35.0, 88.0
4.0, 11.0, 108.0
0.0, 52.0, 66.0
0.0, 36.0, 87.0
0.0, 36.0, 87.0
0.0, 37.0, 86.0
0.0, 37.0, 86.0
1.0, 32.0, 90.0
0.0, 38.0, 85.0
0.0, 38.0, 85.0
0.0, 39.0, 84.0
0.0, 39.0, 84.0
25.0, 95.0, 0.0
0.0, 40.0, 83.0
9.0, 27.0, 84.0
1.0, 35.0, 87.0
0.0, 41.0, 82.0
0.0, 41.0, 82.0
0.0, 42.0, 81.0
0.0, 42.0, 81.0
1.0, 36.0, 86.0
1.0, 36.0, 86.0
6.0, 13.0, 102.0
0.0, 44.0, 79.0
0.0, 44.0, 79.0
0.0, 26.0, 94.0
0.0, 45.0, 78.0
0.0, 45.0, 78.0
1.0, 39.0, 83.0
0.0, 54.0, 64.0
0.0, 46.0, 77.0
0.0, 46.0, 77.0
1.0, 40.0, 82.0
14.0, 100.0, 7.0
2.0, 41.0, 76.0
5.0, 18.0, 100.0
27.0, 92.0, 1.0
0.0, 49.0, 74.0
0.0, 27.0, 93.0
0.0, 50.0, 73.0
0.0, 50.0, 73.0
5.0, 20.0, 98.0
2.0, 38.0, 83.0
0.0, 55.0, 63.0
1.0, 45.0, 77.0
29.0, 83.0, 8.0
0.0, 52.0, 71.0
0.0, 52.0, 71.0
28.0, 90.0, 2.0
1.0, 47.0, 75.0
0.0, 53.0, 70.0
0.0, 53.0, 70.0
1.0, 48.0, 74.0
4.0, 30.0, 89.0
1.0, 56.0, 61.0
0.0, 42.0, 77.0
0.0, 55.0, 68.0
0.0, 55.0, 68.0
0.0, 56.0, 62.0
1.0, 50.0, 72.0
0.0, 56.0, 67.0
0.0, 56.0, 67.0
31.0, 76.0, 13.0
0.0, 57.0, 66.0
0.0, 57.0, 66.0
29.0, 89.0, 2.0
7.0, 44.0, 68.0
1.0, 53.0, 69.0
5.0, 29.0, 89.0
0.0, 29.0, 91.0
0.0, 43.0, 76.0
5.0, 30.0, 88.0
4.0, 30.0, 86.0
0.0, 61.0, 62.0
4.0, 38.0, 81.0
5.0, 31.0, 84.0
0.0, 44.0, 75.0
1.0, 59.0, 63.0
32.0, 80.0, 8.0
9.0, 14.0, 100.0
17.0, 35.0, 70.0
0.0, 31.0, 89.0
0.0, 45.0, 74.0
0.0, 59.0, 59.0
18.0, 102.0, 1.0
33.0, 81.0, 6.0
0.0, 6.0, 118.0
0.0, 46.0, 73.0
33.0, 83.0, 4.0
20.0, 95.0, 6.0
19.0, 102.0, 0.0
0.0, 33.0, 87.0
47.0, 72.0, 0.0
7.0, 40.0, 76.0
0.0, 14.0, 110.0
2.0, 48.0, 69.0
0.0, 15.0, 109.0
0.0, 20.0, 101.0
0.0, 34.0, 86.0
0.0, 16.0, 108.0
48.0, 71.0, 0.0
2.0, 5.0, 117.0
0.0, 18.0, 106.0
0.0, 18.0, 106.0
0.0, 19.0, 105.0
0.0, 19.0, 105.0
0.0, 20.0, 104.0
0.0, 20.0, 104.0
0.0, 35.0, 85.0
0.0, 21.0, 103.0
0.0, 21.0, 103.0
0.0, 49.0, 70.0
0.0, 24.0, 100.0
0.0, 24.0, 100.0
0.0, 25.0, 99.0
0.0, 25.0, 99.0
0.0, 22.0, 99.0
6.0, 58.0, 59.0
0.0, 36.0, 84.0
0.0, 50.0, 69.0
11.0, 29.0, 83.0
0.0, 27.0, 97.0
0.0, 27.0, 97.0
0.0, 28.0, 96.0
0.0, 28.0, 96.0
26.0, 78.0, 17.0
0.0, 29.0, 95.0
7.0, 52.0, 60.0
0.0, 30.0, 94.0
0.0, 30.0, 94.0
1.0, 24.0, 99.0
51.0, 67.0, 1.0
0.0, 37.0, 83.0
0.0, 31.0, 93.0
0.0, 31.0, 93.0
0.0, 51.0, 68.0
0.0, 32.0, 92.0
0.0, 32.0, 92.0
1.0, 26.0, 97.0
26.0, 82.0, 13.0
0.0, 33.0, 91.0
0.0, 34.0, 90.0
0.0, 34.0, 90.0
24.0, 96.0, 1.0
0.0, 35.0, 89.0
0.0, 35.0, 89.0
24.0, 97.0, 0.0
0.0, 36.0, 88.0
0.0, 37.0, 87.0
0.0, 37.0, 87.0
0.0, 38.0, 86.0
0.0, 38.0, 86.0
0.0, 39.0, 85.0
27.0, 83.0, 11.0
0.0, 40.0, 84.0
0.0, 40.0, 84.0
3.0, 22.0, 99.0
0.0, 25.0, 96.0
0.0, 39.0, 81.0
0.0, 41.0, 83.0
0.0, 41.0, 83.0
0.0, 53.0, 66.0
0.0, 42.0, 82.0
0.0, 42.0, 82.0
1.0, 37.0, 86.0
